brand,carname,carimg,salevolume,price,manufacturer,carmodel,energytype,marketime,insure,series_id
星途,星途揽月,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/434b88ca6aee44ad91a3b179105176dc~tplv-resize:640:0.png?psm=motor.rank.data,241,15.99-18.49万,星途,中大型SUV,汽油,未知,5年或10万公里,3720
五菱汽车,五菱佳辰,https://p9-dcd.byteimg.com/motor-mis-img/1d111f4c68dbfde0d1fd3c455a3a2db7~tplv-resize:640:0.png?psm=motor.rank.data,240,6.28-11.58万,上汽通用五菱,紧凑型MPV,油电混合,未知,3年或10万公里,5827
奇瑞风云,风云T8,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/3f0f027673a34e259b2cacbeb23eef03~tplv-resize:640:0.png?psm=motor.rank.data,237,8.59-13.29万,奇瑞汽车,紧凑型SUV,插电式混合动力,未知,终身质保(责任免除条款以官方为准),24934
五菱汽车,五菱缤果PLUS,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/59f2a4184e454c1084b569571118d1a3~tplv-resize:640:0.png?psm=motor.rank.data,233,6.98-9.88万,上汽通用五菱,小型SUV,纯电动,未知,4年或15万公里,9924
睿蓝汽车,枫叶60s,https://p9-dcd.byteimg.com/motor-mis-img/22ab00035ad9fd4ac71b8baf75aa7293~tplv-resize:640:0.png?psm=motor.rank.data,233,14.98-15.98万,睿蓝汽车,紧凑型车,纯电动,未知,1年或15万公里,5151
广汽传祺,传祺向往S9,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/319c05782337493682f7edb872c7a673~tplv-resize:640:0.png?psm=motor.rank.data,227,21.99-29.99万,广汽传祺,中大型SUV,插电式混合动力,未知,5年或15万公里,25288
领克,领克Z10,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/a4f37175a6984ab694dd1c61719667b3~tplv-resize:640:0.png?psm=motor.rank.data,227,18.68-26.28万,领克,中大型车,纯电动,未知,5年或10万公里,4666
奔腾,悦意07,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/a095bde172a543dfb23dafed34daaa14~tplv-resize:640:0.png?psm=motor.rank.data,225,9.98-12.69万,一汽奔腾,中型SUV,插电式混合动力,未知,3年不限里程,25138
宝骏,宝骏享境EV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/df777bbaf23f41409435fe3555fb07df~tplv-resize:640:0.png?psm=motor.rank.data,225,10.38-18.88万,上汽通用五菱,中大型车,纯电动,未知,6年或15万公里,24611
凯迪拉克,凯迪拉克CT6,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/1effd18860ed46a9873ed3b7e2552f7b~tplv-resize:640:0.png?psm=motor.rank.data,221,28.99-40.97万,上汽通用凯迪拉克,中大型车,汽油,未知,3年不限公里,859
标致,标致508L,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/e3b8a7573b784ab388129d474b434366~tplv-resize:640:0.png?psm=motor.rank.data,219,14.67-17.77万,东风标致,中型车,汽油,未知,3年或10万公里,337
别克,世纪,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/3757e3369f4c424bb024cbdd0b33837e~tplv-resize:640:0.png?psm=motor.rank.data,218,46.99-68.99万,上汽通用别克,中大型MPV,48V轻混系统,未知,3年或10万公里,5935
本田,本田UR-V,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/3ac003586d224a898a09f068ec3bec71~tplv-resize:640:0.png?psm=motor.rank.data,218,19.18-27.48万,东风本田,中型SUV,汽油,未知,3年或10万公里,281
埃尚,埃尚,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/a22aae1505f54dd283aa6d99bd22e5a3~tplv-resize:640:0.png?psm=motor.rank.data,217,3.98-5.28万,五菱新能源,微型车,纯电动,未知,3年或12万公里,25720
比亚迪,海狮07EV,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/2739a1ee35284e549c67d883f993d2ae~tplv-resize:640:0.png?psm=motor.rank.data,216,16.98-23.18万,比亚迪,中型SUV,纯电动,未知,6年或15万公里,6068
长安欧尚,长安欧尚520,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/cd35f4ff09d84bc7bca2b49475cc1de6~tplv-resize:640:0.png?psm=motor.rank.data,213,16.68-16.68万,长安汽车,紧凑型车,纯电动,未知,1年或12万公里,24932
日产,探陆,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/1e9d215e79504327b7fcee191d8caaf4~tplv-resize:640:0.png?psm=motor.rank.data,211,18.98-25.18万,东风日产,中大型SUV,汽油,未知,3年或10万公里,9343
江淮瑞风,瑞风RF8 PHEV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/809daf18f7fc4be1b137dd84e32a34ab~tplv-resize:640:0.png?psm=motor.rank.data,205,19.99-36.99万,江汽集团,中大型MPV,插电式混合动力,未知,5年或10万公里,9243
比亚迪,宋L EV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/3ea9b04b17494c5d9845b6ddd5632d38~tplv-resize:640:0.png?psm=motor.rank.data,204,14.98-23.98万,比亚迪,中型SUV,纯电动,未知,6年或15万公里,8979
马自达,马自达CX-30,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/d266c935398141da87d4cdcd0a25d7fe~tplv-resize:640:0.png?psm=motor.rank.data,203,9.99-13.99万,长安马自达,小型SUV,汽油,未知,3年或10万公里,4381
大通,大通G10,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/33fc44d0ea46442996f9ce98ce9c50f9~tplv-resize:640:0.png?psm=motor.rank.data,202,9.8-18.18万,大通,中大型MPV,汽油,未知,3年或6万公里,1211
曹操汽车,曹操60,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/fef8894a0d9b4d42a1d0a42d7f6e8416~tplv-resize:640:0.png?psm=motor.rank.data,200,12.98-16.98万,曹操汽车,紧凑型车,纯电动,未知,2年15万公里,8930
奇瑞风云,风云A8,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/e3779d73cdd0475ab7233abe59c2833d~tplv-resize:640:0.png?psm=motor.rank.data,200,7.99-10.99万,奇瑞汽车,紧凑型车,插电式混合动力,未知,3年或10万公里,8808
奥迪,奥迪Q6,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/c3f766c832b04063aa7fe6898656c1e1~tplv-resize:640:0.png?psm=motor.rank.data,200,31.9-47.2万,上汽奥迪,中大型SUV,汽油,未知,3年或10万公里,5364
长安启源,长安启源A05,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/90024992da744ec1a944c8bca7fb6a3d~tplv-resize:640:0.png?psm=motor.rank.data,197,7.89-10.39万,长安启源,紧凑型车,插电式混合动力,未知,3年或12万公里,9129
广汽昊铂,昊铂HT,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/b63ab8d60d9144f89285ccb2acb2bcc3~tplv-resize:640:0.png?psm=motor.rank.data,196,15.99-19.99万,广汽埃安新能源,中大型SUV,纯电动,未知,6年或15万公里,9345
名爵,MG ES5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/55fa728d5fb94bd395db6a5bbf6241d6~tplv-resize:640:0.png?psm=motor.rank.data,195,10.98-19.69万,上汽集团,紧凑型SUV,纯电动,未知,3年或10万公里,20135
北京汽车制造厂,锐胜王牌EM7,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/37620bc5aa0549279ee9d3e0ee8e3ff6~tplv-resize:640:0.png?psm=motor.rank.data,194,8.28-20.28万,北京汽车制造厂,中大型MPV,纯电动,未知,5年或10万公里,5887
别克,微蓝6,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/878a489c1fc54377b34bffe0ed76b4c7~tplv-resize:640:0.png?psm=motor.rank.data,189,8.48-14.09万,上汽通用别克,紧凑型车,纯电动,未知,3年或10万公里,3359
本田,广汽本田P7,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/037c3ff2631b4cb080f58c35d774be43~tplv-resize:640:0.png?psm=motor.rank.data,187,14.99-19.99万,广汽本田,中型SUV,纯电动,未知,3年或10万公里,10127
凯翼,拾月,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/2dd89dc8c3d84bca9e205d857171e95f~tplv-resize:640:0.png?psm=motor.rank.data,181,5.09-9.98万,凯翼汽车,微型车,纯电动,未知,3年或12万公里,6060
东风风行,菱智新能源,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/420520f1e8c84aab8cb6dd63c45fe304~tplv-resize:640:0.png?psm=motor.rank.data,173,9.98-18.69万,东风风行,中型MPV,纯电动,未知,8年或16万公里,1793
现代,胜达,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/85040ec8dfb4469a89453da00be8a76a~tplv-resize:640:0.png?psm=motor.rank.data,169,16.28-23.08万,北京现代,中型SUV,汽油,未知,可选：3年或15万公里/5年或10万公里/7年或7万公里,1324
smart,smart精灵#3,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/ede2fc731fb445729d41cb97f4e7f92c~tplv-resize:640:0.png?psm=motor.rank.data,166,16.49-28.99万,smart,紧凑型SUV,纯电动,未知,4年或15万公里,6272
宝骏,宝骏享境PHEV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/1fd6e3c31af540a2ba3f942d9e75f8f2~tplv-resize:640:0.png?psm=motor.rank.data,161,9.9-18.58万,上汽通用五菱,中大型车,插电式混合动力,未知,6年或15万公里,24610
雪铁龙,天逸 C5 AIRCROSS,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/c93b0bba962f40328e628f302b03c6d6~tplv-resize:640:0.png?psm=motor.rank.data,158,12.37-18.27万,东风雪铁龙,紧凑型SUV,汽油,未知,5年或15万公里,1642
北京越野,北京越野BJ60增程,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/831fa1fd08fb4dcab8282ad77de92e85~tplv-resize:640:0.png?psm=motor.rank.data,155,25.98-30.48万,北京汽车,中大型SUV,增程式,未知,5年或15万公里,9647
北京汽车制造厂,勇士,https://p9-dcd.byteimg.com/motor-mis-img/dcf664514941d152d7c6466649b34f29~tplv-resize:640:0.png?psm=motor.rank.data,151,14.98-15.98万,北京汽车制造厂,紧凑型SUV,汽油,未知,3年或6万公里,205
星途,星纪元ES,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/f1348f86586a47cb9bca81358f233a52~tplv-resize:640:0.png?psm=motor.rank.data,147,13.28-24.98万,星途,中大型车,增程式,未知,4年或12万公里,8965
别克,至境世家纯电,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/8d632c31b55941a48a0b95aeb3575450~tplv-resize:640:0.png?psm=motor.rank.data,144,48.99-48.99万,别克至境,中大型MPV,纯电动,未知,3年或10万公里,25644
江淮钇为,钇为3,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/b57f28ba99f947bdb78b7b243b7f602d~tplv-resize:640:0.png?psm=motor.rank.data,143,6.99-10.69万,江汽集团,小型车,纯电动,未知,4年或15万公里,8897
长安,长安CS95,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/c8c2f3936912439c9a470b5aaa1ee7e1~tplv-resize:640:0.png?psm=motor.rank.data,143,17.59-19.99万,长安汽车,中大型SUV,汽油,未知,3年或10万公里,1463
日产,骐达TIIDA,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/1753d8b8b647468c85ad4e23746817c5~tplv-resize:640:0.png?psm=motor.rank.data,141,7.99-10.59万,东风日产,紧凑型车,汽油,未知,3年或10万公里,1143
奥迪,奥迪Q3 Sportback,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/12cb65997d2349f88511b2547ddd8204~tplv-resize:640:0.png?psm=motor.rank.data,140,18.2-20.82万,一汽奥迪,紧凑型SUV,汽油,未知,3年或10万公里,4990
岚图,岚图追光L,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/957d7a75963342ea840d3b352aadd79f~tplv-resize:640:0.png?psm=motor.rank.data,137,27.99-30.99万,岚图汽车,中大型车,插电式混合动力,未知,5年或10万公里,25647
奥迪,奥迪Q6L e-tron,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/1f311892889a4fcbb1744f908e4590b0~tplv-resize:640:0.png?psm=motor.rank.data,136,26.98-39.98万,一汽奥迪,中型SUV,纯电动,未知,3年或10万公里,9440
凯迪拉克,凯迪拉克GT4,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/6db297a9abf54fcb86895a89462201a4~tplv-resize:640:0.png?psm=motor.rank.data,136,14.99-23.97万,上汽通用凯迪拉克,紧凑型SUV,48V轻混系统,未知,3年不限公里,5978
ARCFOX极狐,极狐 考拉,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/6a1f9bf3228f4c4a8e386f2e8f1a10ef~tplv-resize:640:0.png?psm=motor.rank.data,135,11.97-15.88万,北汽新能源,紧凑型MPV,纯电动,未知,5年或12万公里,6356
凌宝汽车,凌宝BOX,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/12472221312f488aa26ee727194a8550~tplv-resize:640:0.png?psm=motor.rank.data,135,4.19-6.19万,吉麦新能源,微型车,纯电动,未知,3年或6万公里,4503
启辰,启辰D60,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/19edcae930eb41e6995bb85e5ae1dea3~tplv-resize:640:0.png?psm=motor.rank.data,135,8.88-9.98万,东风日产,紧凑型车,汽油,未知,3年或10万公里,1628
东风风神,皓极,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/ee29584a0d5a40938e8dbbefc9f3c73f~tplv-resize:640:0.png?psm=motor.rank.data,134,11.99-14.69万,东风乘用车,紧凑型SUV,汽油,未知,3年或10万公里,5557
吉利汽车,博越REV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/de34668abb97499182b82bd617b149e4~tplv-resize:640:0.png?psm=motor.rank.data,132,10.79-12.09万,吉利汽车,紧凑型SUV,增程式,未知,4年或10万公里,25577
五菱汽车,五菱征程,https://p3-dcd.byteimg.com/motor-mis-img/14a5f4d31b2390bbe29d1e2ed5c86725~tplv-resize:640:0.png?psm=motor.rank.data,130,6.88-9.08万,上汽通用五菱,中大型MPV,汽油,未知,3年或6万公里,4901
红旗,红旗HS7 PHEV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/17d4a93987364e6d86b916aba5d8ab99~tplv-resize:640:0.png?psm=motor.rank.data,129,23.98-29.18万,一汽红旗,中大型SUV,插电式混合动力,未知,4年或10万公里,9825
比亚迪,海豹,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/d84891563f414575a52c8ee687f7a3ba~tplv-resize:640:0.png?psm=motor.rank.data,127,16.58-23.18万,比亚迪,中型车,纯电动,未知,6年或15万公里,5579
江淮瑞风,瑞风E3,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/68bcc181c4f64581980b01a833f4f6bb~tplv-resize:640:0.png?psm=motor.rank.data,125,13.99-20.88万,江汽集团,紧凑型MPV,纯电动,未知,3年或10万公里,5474
大通,大家9 EV,https://p3-dcd.byteimg.com/motor-mis-img/149f3cd713fb650b0414ba133fad555a~tplv-resize:640:0.png?psm=motor.rank.data,125,27.99-32.99万,大通,中大型MPV,纯电动,未知,3年或10万公里,5063
奥迪,奥迪Q5L Sportback,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/29cfd14dd63a42e4b47a5b682b5dda75~tplv-resize:640:0.png?psm=motor.rank.data,125,27.35-30.95万,一汽奥迪,中型SUV,汽油,未知,3年或10万公里,4989
北京汽车制造厂,锐胜M8新能源,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/569b23b0937e44fd81be011857dd59f5~tplv-resize:640:0.png?psm=motor.rank.data,123,15.98-22.98万,北京汽车制造厂,中大型MPV,增程式,未知,5年或10万公里,25613
东风风神,皓瀚,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/45dc04ea2b1642899af6f746c9b1a781~tplv-resize:640:0.png?psm=motor.rank.data,123,7.99-12.98万,东风乘用车,紧凑型SUV,汽油,未知,3年或10万公里,8788
大众,ID.4 X,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/d16a58d2e5694b7b84ba28604a6421e0~tplv-resize:640:0.png?psm=motor.rank.data,123,13.99-19.19万,上汽大众,紧凑型SUV,纯电动,未知,3年或10万公里,4258
本田,皓影 PHEV,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/fede19012b59405dbaf2cb12c3700cc0~tplv-resize:640:0.png?psm=motor.rank.data,122,12.59-16.99万,广汽本田,紧凑型SUV,插电式混合动力,未知,3年或10万公里,4839
北京汽车制造厂,元宝,https://p9-dcd.byteimg.com/motor-mis-img/99bb51329fafa5120ad763c8e97a3c22~tplv-resize:640:0.png?psm=motor.rank.data,115,2.97-5.19万,北京汽车制造厂,微型车,纯电动,未知,3年或10万公里,5788
五菱汽车,五菱星光PHEV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/8924355e448749aa9288b46515577d4d~tplv-resize:640:0.png?psm=motor.rank.data,114,6.28-9.48万,上汽通用五菱,中型车,插电式混合动力,未知,6年或15万公里,9235
现代,现代ix35,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/4759d1d531d7489dbb01a2bad3506c6b~tplv-resize:640:0.png?psm=motor.rank.data,111,9.18-13.78万,北京现代,紧凑型SUV,汽油,未知,3年或15万公里,1323
宝骏,悦也,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/89571c98d16249bfa17a9e614ecedea0~tplv-resize:640:0.png?psm=motor.rank.data,110,7.33-9.08万,上汽通用五菱,小型SUV,纯电动,未知,3年或10万公里,6160
广汽昊铂,昊铂HL,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/eb509904268d485cb759d1e61c3a5cae~tplv-resize:640:0.png?psm=motor.rank.data,102,26.98-31.98万,广汽埃安新能源,大型SUV,纯电动,未知,6年或15万公里,25072
凯迪拉克,凯迪拉克XT6,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/c716defb3c7c4cb198ae4144b8168ed6~tplv-resize:640:0.png?psm=motor.rank.data,101,34.99-40.99万,上汽通用凯迪拉克,中大型SUV,48V轻混系统,未知,3年不限公里,3164
捷达,捷达VA7,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/af461b8b26ae48a1bad974b6d3fdea55~tplv-resize:640:0.png?psm=motor.rank.data,100,9.9777-12.9777万,一汽-大众捷达,紧凑型车,汽油,未知,3年或10万公里,24893
宝马,宝马iX3,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/a9ae3f8f016040a7a236ae890bc9c19c~tplv-resize:640:0.png?psm=motor.rank.data,97,25.65-29.25万,华晨宝马,中型SUV,纯电动,未知,3年或10万公里,4538
长安启源,长安启源E07,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/a0212634414e45f59deaa96ce4ee4977~tplv-resize:640:0.png?psm=motor.rank.data,92,19.99-31.99万,长安启源,中大型SUV,增程式,未知,3年或12万公里,9642
本田,猎光e:NS2,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/8ff010b33b2149b6bb8ba23802679638~tplv-resize:640:0.png?psm=motor.rank.data,89,15.98-17.98万,东风本田,紧凑型SUV,纯电动,未知,3年或10万公里,8993
奔驰,奔驰EQE,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/0a6964c2e7704d4993696d00b34f6d43~tplv-resize:640:0.png?psm=motor.rank.data,89,23.9-38.8万,北京奔驰,中大型车,纯电动,未知,3年不限公里,5813
比亚迪,海狮07DM,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/971b1abd5cf24e86a58b28a3d9f5d93b~tplv-resize:640:0.png?psm=motor.rank.data,88,16.98-20.58万,比亚迪,中大型SUV,插电式混合动力,未知,6年或15万公里,25135
广汽传祺,传祺E9 PHEV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/c5d2d86a507f4721af7f582a6c661243~tplv-resize:640:0.png?psm=motor.rank.data,88,29.98-35.98万,广汽传祺,中大型MPV,插电式混合动力,未知,3年或10万公里,6087
林肯,飞行家,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/664df940ff5242238c0dcf49e106578e~tplv-resize:640:0.png?psm=motor.rank.data,87,43.58-69.88万,长安林肯,中大型SUV,汽油,未知,5年或14万公里,4339
大众,帕萨特PHEV,https://p3-dcd.byteimg.com/motor-mis-img/1304ba480eb5fec1b5059baef1a8762d~tplv-resize:640:0.png?psm=motor.rank.data,87,16.32-21.71万,上汽大众,中型车,插电式混合动力,未知,3年或10万公里,2989
腾势,腾势N7,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/64c39c89935142829cfe0ca295dc9538~tplv-resize:640:0.png?psm=motor.rank.data,86,23.68-30.98万,腾势汽车,中型SUV,纯电动,未知,6年或15万公里,6360
仰望,仰望U8,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/cea5c78ae0a2427f860ca06250d8c8ef~tplv-resize:640:0.png?psm=motor.rank.data,86,100.8-109.8万,仰望,大型SUV,增程式,未知,6年或15万公里,6235
五菱汽车,五菱星辰,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/e365b62932e14542987c0ec29e807693~tplv-resize:640:0.png?psm=motor.rank.data,85,6.88-10.98万,上汽通用五菱,紧凑型SUV,油电混合,未知,3年或10万公里,5037
比亚迪,秦EV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/af3a1fe5bb2941c7b3248d8ed13b58f0~tplv-resize:640:0.png?psm=motor.rank.data,85,16.88-16.88万,比亚迪,紧凑型车,纯电动,未知,1年或10万公里,1820
现代,EO 羿欧,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/6b5a8770c1df48a385e673ad748ba3d9~tplv-resize:640:0.png?psm=motor.rank.data,84,11.98-18.48万,北京现代,紧凑型SUV,纯电动,未知,3年或10万公里,25427
奇瑞,瑞虎9 C-DM,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/9c3d4ec9684542258d9aef945ed39cae~tplv-resize:640:0.png?psm=motor.rank.data,84,15.59-17.59万,奇瑞汽车,中型SUV,插电式混合动力,未知,3年或10万公里,8973
仰望,仰望U7 PHEV,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/f023f71da94e410592a1275069eed92b~tplv-resize:640:0.png?psm=motor.rank.data,81,62.8-73.8万,仰望,大型车,插电式混合动力,未知,6年或15万公里,25095
大通,大通G50 PHEV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/228d88d937d3429ebed8f1b9b4e1397f~tplv-resize:640:0.png?psm=motor.rank.data,80,11.48-12.48万,大通,紧凑型MPV,插电式混合动力,未知,3年或10万公里,25073
腾势,腾势Z9GT DM,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/42212ec7b5c44a9dad7963319065c204~tplv-resize:640:0.png?psm=motor.rank.data,78,30.98-41.48万,腾势汽车,中大型车,插电式混合动力,未知,6年或15万公里,10171
宝骏,宝骏云海PHEV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/0f91b9088030441a91d5d248735804b0~tplv-resize:640:0.png?psm=motor.rank.data,77,10.1-10.98万,上汽通用五菱,紧凑型SUV,插电式混合动力,未知,6年或15万公里,10208
星途,星途瑶光,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/75e13822ab224961b9bece7b81f64e66~tplv-resize:640:0.png?psm=motor.rank.data,75,13.99-17.28万,星途,中型SUV,汽油,未知,3年或10万公里,5953
仰望,仰望U8L,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/f9be5f34d610492bb8d2aa2fc3d05305~tplv-resize:640:0.png?psm=motor.rank.data,72,128-130万,仰望,大型SUV,增程式,未知,6年或15万公里,25717
蔚来,蔚来ET9,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/85aac8869974493389b233359e0cdec0~tplv-resize:640:0.png?psm=motor.rank.data,72,76.8-81.8万,蔚来,大型车,纯电动,未知,3年或12万公里,9707
领克,领克09 EM-P,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/f29a0b794aff4900a5d45b49a9a667e3~tplv-resize:640:0.png?psm=motor.rank.data,72,25.58-30.48万,领克,中大型SUV,插电式混合动力,未知,5年或10万公里,5283
起亚,嘉华,https://p3-dcd.byteimg.com/motor-mis-img/c6ac1024c4633112f738ffc8fc41b52c~tplv-resize:640:0.png?psm=motor.rank.data,71,20.24-34.09万,起亚,中大型MPV,汽油,未知,5年或10万公里,1126
五菱汽车,五菱星光S EV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/5c59f7ebd26342f496f7ac241f350ca4~tplv-resize:640:0.png?psm=motor.rank.data,70,10.58-11.18万,上汽通用五菱,紧凑型SUV,纯电动,未知,6年或15万公里,10123
红旗,红旗EH7,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/f8c654abc2ba49948ec26d1ea30defef~tplv-resize:640:0.png?psm=motor.rank.data,69,17.38-27.58万,一汽红旗,中大型车,纯电动,未知,4年或10万公里,8947
仰望,仰望U7 EV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/fcbf4c2c6b6d4c8781f90e2b8249e32c~tplv-resize:640:0.png?psm=motor.rank.data,67,62.8-88.8万,仰望,大型车,纯电动,未知,6年或15万公里,9324
魏牌,摩卡PHEV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/9d32431637e74d9ba2c02f721b313e39~tplv-resize:640:0.png?psm=motor.rank.data,65,18.58-19.68万,长城汽车,中型SUV,插电式混合动力,未知,5年或15万公里,4867
红旗,红旗天工08,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/8f051743f0de47e0832d4b7ed0eb4d7d~tplv-resize:640:0.png?psm=motor.rank.data,64,19.29-31.68万,一汽红旗,中大型SUV,纯电动,未知,4年或10万公里,8835
广汽传祺,传祺ES9 PHEV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/da5b16db509a49dbb1531f0bb7f3708b~tplv-resize:640:0.png?psm=motor.rank.data,63,22.98-26.98万,广汽传祺,中大型SUV,插电式混合动力,未知,5年或15万公里,9187
沃尔沃,沃尔沃S90 PHEV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/f4c206b03bf042fc9b8653f1fe3df7dd~tplv-resize:640:0.png?psm=motor.rank.data,63,29.89-38.29万,沃尔沃亚太,中大型车,插电式混合动力,未知,3年不限公里,2937
灵悉,灵悉L,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/11a62ecc117449038c3ed3271aa6752a~tplv-resize:640:0.png?psm=motor.rank.data,62,8.98-9.58万,东风本田,中型车,纯电动,未知,3年或10万公里,9428
英菲尼迪,英菲尼迪QX60,https://p3-dcd.byteimg.com/motor-mis-img/7a627875ede9d3e13c79a4c4218a2d4a~tplv-resize:640:0.png?psm=motor.rank.data,62,37.88-51.88万,东风英菲尼迪,中大型SUV,汽油,未知,4年或10万公里,5294
沃尔沃,沃尔沃XC40,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/165c411572eb454c894fa8363db5f915~tplv-resize:640:0.png?psm=motor.rank.data,62,18.5-26.5万,沃尔沃亚太,紧凑型SUV,48V轻混系统,未知,3年不限公里,3355
东风风光,风光380,https://p3-dcd.byteimg.com/motor-mis-img/e87c65ae4c1e522f6a6e6c7eb2ed110d~tplv-resize:640:0.png?psm=motor.rank.data,60,5.28-6.08万,赛力斯汽车,微面,汽油,未知,3年或6万公里,5390
比亚迪,比亚迪e9,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/03cc0e38cab643fe834fda7ca2b548aa~tplv-resize:640:0.png?psm=motor.rank.data,58,16.98-16.98万,比亚迪,中大型车,纯电动,未知,6年或15万公里,4797
奔腾,奔腾T90,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/63bde24a00f647d19c0e384b88443aa7~tplv-resize:640:0.png?psm=motor.rank.data,57,10.88-13.98万,一汽奔腾,紧凑型SUV,汽油,未知,3年或10万公里,8803
